"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 10, 2003","796.56","800.98","802.32","788.65","537.18M","-0.93%"
"Nov 07, 2003","804.05","796.58","804.05","789.97","469.09M","1.77%"
"Nov 06, 2003","790.04","809.92","811.97","790.04","610.74M","-1.92%"
"Nov 05, 2003","805.51","796.36","806.79","794.58","604.29M","1.19%"
"Nov 04, 2003","796.06","800.42","802.66","790.99","606.37M","0.52%"
"Nov 03, 2003","791.96","783.08","793.53","778.04","434.45M","1.23%"
"Oct 31, 2003","782.36","787.95","789.46","775.38","484.31M","-0.46%"
"Oct 30, 2003","785.94","784.78","787.82","778.42","471.88M","0.81%"
"Oct 29, 2003","779.66","787.61","793.35","779.66","567.93M","0.55%"
"Oct 28, 2003","775.36","760.80","782.31","759.56","491.64M","1.81%"
"Oct 27, 2003","761.61","752.82","761.61","750.50","412.85M","1.80%"
"Oct 24, 2003","748.17","752.31","759.55","743.38","362.66M","-0.79%"
"Oct 23, 2003","754.14","764.36","768.31","750.16","428.50M","-3.23%"
"Oct 22, 2003","779.28","780.54","784.14","773.30","486.36M","-0.08%"
"Oct 21, 2003","779.89","780.56","785.02","772.91","448.31M","0.44%"
"Oct 20, 2003","776.44","766.33","777.97","765.13","473.19M","1.13%"
"Oct 17, 2003","767.75","776.99","783.08","767.75","519.24M","-1.19%"
"Oct 16, 2003","776.97","759.12","776.97","758.07","519.72M","1.67%"
"Oct 15, 2003","764.23","771.38","773.13","759.86","462.56M","-0.30%"
"Oct 14, 2003","766.52","763.62","772.29","762.96","529.57M","1.25%"
"Oct 13, 2003","757.02","754.50","764.33","747.02","453.89M","-0.11%"
"Oct 10, 2003","757.89","735.25","759.60","735.25","445.80M","2.95%"
"Oct 09, 2003","736.16","723.13","736.16","722.94","603.00M","1.85%"
"Oct 08, 2003","722.76","731.12","731.45","721.29","316.71M","-0.60%"
"Oct 07, 2003","727.09","725.21","727.37","722.38","402.77M","0.55%"
"Oct 06, 2003","723.13","723.47","726.77","719.33","393.28M","1.10%"
"Oct 02, 2003","715.24","716.27","718.36","708.03","451.45M","1.55%"
"Oct 01, 2003","704.29","690.47","704.29","688.62","434.29M","0.97%"
"Sep 30, 2003","697.52","701.75","709.16","697.52","461.26M","0.21%"
"Sep 29, 2003","696.06","697.26","698.77","688.07","379.96M","-0.19%"
"Sep 26, 2003","697.40","704.01","711.50","697.13","431.81M","-2.26%"
"Sep 25, 2003","713.52","707.58","714.56","699.83","412.76M","-1.54%"
"Sep 24, 2003","724.70","721.00","725.49","715.86","419.84M","0.82%"
"Sep 23, 2003","718.84","713.67","719.71","702.31","475.53M","0.55%"
"Sep 22, 2003","714.89","741.54","741.68","714.75","426.50M","-4.46%"
"Sep 19, 2003","748.25","766.23","767.05","745.16","443.02M","-1.31%"
"Sep 18, 2003","758.18","768.39","769.28","756.73","411.54M","-1.10%"
"Sep 17, 2003","766.59","771.61","772.35","764.46","469.80M","0.39%"
"Sep 16, 2003","763.63","751.95","764.12","751.53","479.46M","1.33%"
"Sep 15, 2003","753.61","764.68","767.27","753.61","411.24M","-1.80%"
"Sep 09, 2003","767.46","763.36","775.88","763.36","408.45M","0.95%"
"Sep 08, 2003","760.25","759.49","761.91","756.01","343.38M","-0.17%"
"Sep 05, 2003","761.55","766.43","768.90","759.81","376.79M","-0.34%"
"Sep 04, 2003","764.15","768.10","769.98","763.87","407.01M","-0.28%"
"Sep 03, 2003","766.32","770.87","771.78","763.35","424.95M","-0.02%"
"Sep 02, 2003","766.50","768.43","768.91","763.34","493.04M","0.31%"
"Sep 01, 2003","764.11","763.22","765.64","759.36","370.54M","0.61%"
"Aug 29, 2003","759.47","756.76","760.09","746.92","431.25M","0.88%"
"Aug 28, 2003","752.81","763.46","765.27","749.34","461.04M","-0.81%"
"Aug 27, 2003","758.98","757.72","763.99","756.04","497.01M","0.79%"
"Aug 26, 2003","753.00","754.23","755.63","749.20","426.88M","-0.49%"
"Aug 25, 2003","756.73","754.17","760.85","752.34","419.63M","0.27%"
"Aug 22, 2003","754.72","754.88","759.15","751.70","506.64M","0.05%"
"Aug 21, 2003","754.34","741.70","754.34","741.70","534.41M","2.33%"
"Aug 20, 2003","737.20","740.44","745.03","736.64","497.97M","-0.40%"
"Aug 19, 2003","740.13","745.65","745.77","738.00","614.97M","1.37%"
"Aug 18, 2003","730.10","728.92","734.81","727.56","498.36M","0.43%"
"Aug 14, 2003","727.01","714.20","727.01","713.46","482.91M","1.95%"
"Aug 13, 2003","713.08","705.58","713.81","704.93","407.92M","1.68%"
"Aug 12, 2003","701.30","707.01","708.08","699.94","366.11M","-0.47%"
"Aug 11, 2003","704.58","700.41","704.59","693.70","398.68M","0.06%"
"Aug 08, 2003","704.14","710.54","712.31","704.14","418.31M","-0.80%"
"Aug 07, 2003","709.81","709.57","709.82","703.05","412.24M","0.27%"
"Aug 06, 2003","707.88","710.87","713.32","705.86","464.49M","-1.93%"
"Aug 05, 2003","721.84","723.15","726.30","720.64","481.03M","0.46%"
"Aug 04, 2003","718.54","719.57","724.17","717.46","439.40M","-1.20%"
"Aug 01, 2003","727.26","718.84","728.38","718.25","457.00M","1.93%"
"Jul 31, 2003","713.52","716.50","718.49","710.01","388.89M","-0.09%"
"Jul 30, 2003","714.15","721.66","724.23","714.07","502.18M","-1.13%"
"Jul 29, 2003","722.33","718.42","722.47","715.01","566.86M","0.63%"
"Jul 28, 2003","717.80","715.44","719.21","714.42","466.94M","1.80%"
"Jul 25, 2003","705.09","698.53","705.60","696.64","489.04M","0.31%"
"Jul 24, 2003","702.94","693.15","705.53","690.59","732.72M","1.03%"
"Jul 23, 2003","695.74","702.71","703.82","693.04","571.57M","-0.57%"
"Jul 22, 2003","699.70","691.43","699.99","691.43","707.48M","0.89%"
"Jul 21, 2003","693.50","699.12","702.84","692.12","662.57M","-0.84%"
"Jul 18, 2003","699.35","700.52","707.43","697.67","546.27M","-2.39%"
"Jul 16, 2003","716.48","720.89","722.85","709.55","589.35M","0.42%"
"Jul 15, 2003","713.45","723.08","724.53","712.36","719.79M","-0.92%"
"Jul 14, 2003","720.10","709.09","720.59","705.40","559.54M","2.27%"
"Jul 11, 2003","704.15","694.14","704.54","691.59","560.48M","0.52%"
"Jul 10, 2003","700.51","701.43","710.26","700.49","577.87M","-0.71%"
"Jul 09, 2003","705.50","708.55","710.28","704.34","543.85M","-0.40%"
"Jul 08, 2003","708.34","715.54","715.80","706.12","568.61M","0.58%"
"Jul 07, 2003","704.29","699.32","704.31","696.76","439.45M","1.59%"
"Jul 04, 2003","693.25","687.03","693.95","684.64","442.80M","0.93%"
"Jul 03, 2003","686.83","696.54","699.34","684.94","544.33M","0.15%"
"Jul 02, 2003","685.80","682.57","687.04","680.68","482.62M","1.64%"
"Jul 01, 2003","674.75","666.45","674.75","663.35","344.51M","0.72%"
"Jun 30, 2003","669.93","673.66","674.90","666.91","320.73M","-1.09%"
"Jun 27, 2003","677.28","682.14","686.18","675.48","486.10M","0.23%"
"Jun 26, 2003","675.75","668.32","679.57","667.72","461.92M","0.26%"
"Jun 25, 2003","674.03","665.98","674.96","665.88","505.21M","1.51%"
"Jun 24, 2003","664.01","664.40","665.63","659.77","451.36M","-1.57%"
"Jun 23, 2003","674.59","685.97","686.60","673.33","471.99M","-1.69%"
"Jun 20, 2003","686.22","684.04","690.70","683.76","534.52M","-0.62%"
"Jun 19, 2003","690.49","681.03","690.59","679.06","588.42M","2.18%"
"Jun 18, 2003","675.75","673.84","681.38","672.52","584.09M","0.16%"
"Jun 17, 2003","674.66","673.76","677.58","670.33","661.65M","2.56%"
"Jun 16, 2003","657.82","661.60","664.01","655.86","432.73M","-1.12%"
"Jun 13, 2003","665.24","663.10","670.20","655.76","503.05M","1.11%"
"Jun 12, 2003","657.95","658.43","661.89","653.73","611.95M","1.02%"
"Jun 11, 2003","651.29","651.93","657.92","650.27","497.48M","0.24%"
"Jun 10, 2003","649.75","645.41","652.90","644.18","361.33M","-0.09%"
"Jun 09, 2003","650.35","640.58","651.16","638.31","351.40M","1.24%"
"Jun 05, 2003","642.38","647.72","648.35","641.58","521.56M","0.33%"
"Jun 04, 2003","640.27","642.35","642.79","632.47","442.21M","0.52%"
"Jun 03, 2003","636.94","641.74","643.69","633.56","494.56M","-1.81%"
"Jun 02, 2003","648.71","643.93","649.69","642.61","514.96M","2.41%"
"May 30, 2003","633.42","632.15","635.81","627.02","470.15M","0.16%"
"May 29, 2003","632.43","624.10","636.20","623.01","454.44M","0.65%"
"May 28, 2003","628.36","629.19","630.92","622.53","603.93M","2.29%"
"May 27, 2003","614.30","619.86","620.00","609.05","470.04M","-0.54%"
"May 26, 2003","617.65","611.15","621.65","607.76","483.85M","1.00%"
"May 23, 2003","611.51","602.80","612.07","601.03","441.17M","2.71%"
"May 22, 2003","595.38","599.06","607.98","591.73","449.00M","-0.86%"
"May 21, 2003","600.57","599.55","603.24","596.29","442.31M","-0.25%"
"May 20, 2003","602.08","585.86","602.09","584.62","421.52M","0.96%"
"May 19, 2003","596.36","603.77","603.77","592.84","350.45M","-2.37%"
"May 16, 2003","610.81","619.12","622.64","607.74","506.44M","-1.38%"
"May 15, 2003","619.35","613.63","620.45","605.62","634.67M","1.54%"
"May 14, 2003","609.97","610.63","616.82","606.06","484.39M","-0.67%"
"May 13, 2003","614.07","631.82","633.81","613.25","614.46M","-2.69%"
"May 12, 2003","631.04","631.90","637.19","630.14","655.92M","1.93%"
"May 09, 2003","619.11","612.25","619.25","608.41","588.22M","0.17%"
"May 07, 2003","618.08","610.87","618.48","606.88","513.43M","2.28%"
"May 06, 2003","604.33","603.05","609.72","602.29","570.75M","1.15%"
"May 02, 2003","597.44","600.47","602.62","582.87","437.58M","-0.32%"
"Apr 30, 2003","599.35","597.23","604.21","593.16","452.15M","0.33%"
"Apr 29, 2003","597.36","580.44","599.10","579.11","529.78M","4.98%"
"Apr 28, 2003","569.02","559.03","573.34","556.15","467.20M","0.42%"
"Apr 25, 2003","566.63","578.20","578.20","560.53","660.78M","-3.69%"
"Apr 24, 2003","588.35","598.20","600.93","584.43","692.37M","-1.63%"
"Apr 23, 2003","598.09","609.20","611.92","597.93","747.94M","-0.87%"
"Apr 22, 2003","603.32","614.98","614.98","601.85","773.18M","-2.82%"
"Apr 21, 2003","620.83","623.89","627.50","615.77","752.35M","-0.63%"
"Apr 18, 2003","624.77","623.17","625.13","616.29","839.91M","1.97%"
"Apr 17, 2003","612.72","614.67","619.62","611.94","789.83M","-1.39%"
"Apr 16, 2003","621.34","616.32","625.01","614.45","894.67M","2.70%"
"Apr 15, 2003","604.99","606.60","608.19","599.15","789.49M","1.78%"
"Apr 14, 2003","594.40","590.04","603.41","588.91","719.57M","1.96%"
"Apr 11, 2003","582.97","577.09","597.02","574.30","900.31M","0.91%"
"Apr 10, 2003","577.73","569.51","578.56","565.83","741.40M","1.45%"
"Apr 09, 2003","569.47","581.30","582.60","569.47","761.95M","-3.04%"
"Apr 08, 2003","587.32","576.46","593.09","574.16","861.43M","0.24%"
"Apr 07, 2003","585.90","566.93","589.34","563.26","796.94M","5.00%"
"Apr 04, 2003","558.01","540.26","558.84","536.70","550.50M","2.34%"
"Apr 03, 2003","545.24","555.73","556.21","543.58","626.89M","0.43%"
"Apr 02, 2003","542.92","540.92","543.54","533.13","639.60M","0.81%"
"Apr 01, 2003","538.56","529.07","538.68","525.51","525.13M","0.53%"
"Mar 31, 2003","535.70","547.75","549.32","534.23","545.04M","-3.71%"
"Mar 28, 2003","556.33","552.13","556.33","544.67","484.31M","1.29%"
"Mar 27, 2003","549.26","550.54","551.80","546.46","604.57M","-1.00%"
"Mar 26, 2003","554.79","562.20","565.50","551.41","890.66M","-0.03%"
"Mar 25, 2003","554.98","550.55","558.44","550.28","882.06M","-2.61%"
"Mar 24, 2003","569.85","579.08","579.08","568.27","876.05M","-1.03%"
"Mar 21, 2003","575.77","569.67","576.95","565.34","822.45M","1.29%"
"Mar 20, 2003","568.46","553.63","568.66","548.45","1.08B","4.92%"
"Mar 19, 2003","541.78","534.86","546.68","534.64","615.59M","0.83%"
"Mar 18, 2003","537.31","536.69","539.30","526.86","682.90M","4.28%"
"Mar 17, 2003","515.24","535.79","535.79","512.30","640.10M","-4.17%"
"Mar 14, 2003","537.65","547.29","548.45","534.51","758.92M","1.10%"
"Mar 13, 2003","531.78","530.86","531.78","514.43","679.69M","-0.01%"
"Mar 12, 2003","531.81","531.17","534.76","524.53","793.80M","-0.14%"
"Mar 11, 2003","532.53","531.78","538.62","530.55","657.88M","-2.15%"
"Mar 10, 2003","544.24","545.54","548.29","541.29","607.06M","-0.33%"
"Mar 07, 2003","546.02","547.89","555.38","544.09","635.05M","-1.68%"
"Mar 06, 2003","555.33","564.74","564.87","551.80","735.62M","-0.88%"
"Mar 05, 2003","560.26","567.30","567.53","557.68","764.03M","-2.83%"
"Mar 04, 2003","576.58","581.09","581.68","573.15","584.63M","-2.28%"
"Mar 03, 2003","590.04","578.50","590.55","577.54","605.60M","2.54%"
"Feb 28, 2003","575.43","586.07","587.94","573.30","596.29M","-1.21%"
"Feb 27, 2003","582.46","580.91","585.33","576.07","562.68M","-1.32%"
"Feb 26, 2003","590.26","594.42","597.69","588.94","567.69M","-0.34%"
"Feb 25, 2003","592.25","604.67","605.34","592.25","524.94M","-3.90%"
"Feb 24, 2003","616.29","608.77","619.45","608.77","615.30M","2.10%"
"Feb 21, 2003","603.60","605.26","605.26","597.04","798.92M","-0.32%"
"Feb 20, 2003","605.51","601.29","606.22","597.97","1.04B","0.78%"
"Feb 19, 2003","600.83","613.15","616.79","600.51","531.01M","-0.43%"
"Feb 18, 2003","603.45","602.57","606.40","593.76","547.23M","0.26%"
"Feb 17, 2003","601.87","590.39","602.23","588.22","648.04M","4.63%"
"Feb 14, 2003","575.24","574.89","577.09","567.46","533.85M","-0.07%"
"Feb 13, 2003","575.67","584.97","585.74","572.42","402.03M","-1.31%"
"Feb 12, 2003","583.29","572.87","583.29","572.46","353.61M","1.27%"
"Feb 11, 2003","575.98","582.47","585.71","561.69","563.28M","-0.22%"
"Feb 10, 2003","577.25","573.09","579.71","571.96","459.06M","-0.04%"
"Feb 07, 2003","577.48","587.68","587.70","571.20","466.70M","-2.04%"
"Feb 06, 2003","589.50","601.74","603.55","586.43","519.87M","-1.86%"
"Feb 05, 2003","600.68","598.34","606.70","595.39","755.85M","-0.51%"
"Feb 04, 2003","603.78","602.29","605.59","596.78","709.18M","0.56%"
"Feb 03, 2003","600.41","591.88","602.85","586.14","425.27M","1.44%"
"Jan 30, 2003","591.86","589.07","593.70","586.03","510.75M","1.46%"
"Jan 29, 2003","583.35","601.25","602.18","581.13","562.75M","-2.87%"
"Jan 28, 2003","600.56","590.54","600.56","589.51","345.20M","1.26%"
"Jan 27, 2003","593.09","597.82","597.82","587.72","384.23M","-2.68%"
"Jan 24, 2003","609.43","625.69","629.79","604.74","444.64M","-2.52%"
"Jan 23, 2003","625.18","622.54","626.98","615.11","507.65M","0.43%"
"Jan 22, 2003","622.49","627.11","631.66","617.43","525.28M","-1.64%"
"Jan 21, 2003","632.86","635.67","636.04","624.46","470.96M","-0.26%"
"Jan 20, 2003","634.50","627.78","634.91","626.41","480.82M","-0.31%"
"Jan 17, 2003","636.46","640.31","649.10","636.46","640.39M","-1.89%"
"Jan 16, 2003","648.69","639.56","649.54","635.79","484.26M","0.06%"
"Jan 15, 2003","648.29","656.23","659.05","643.52","582.28M","-0.27%"
"Jan 14, 2003","650.05","645.66","652.63","639.91","712.86M","0.31%"
"Jan 13, 2003","648.06","627.01","648.06","624.46","847.85M","3.14%"
"Jan 10, 2003","628.36","643.28","644.48","618.68","700.71M","-0.32%"
"Jan 09, 2003","630.40","643.50","644.43","630.40","627.18M","-3.27%"
"Jan 08, 2003","651.72","655.97","660.39","650.93","604.87M","-0.07%"
"Jan 07, 2003","652.20","679.00","679.30","652.14","690.12M","-2.18%"
"Jan 06, 2003","666.71","665.10","667.71","657.61","721.80M","0.85%"
"Jan 03, 2003","661.10","651.59","662.40","649.62","1.01B","4.08%"
"Jan 02, 2003","635.17","633.03","637.10","623.75","742.86M","1.21%"
"Dec 30, 2002","627.55","652.07","652.07","613.76","650.41M","-4.47%"
"Dec 27, 2002","656.92","658.23","668.10","655.69","798.04M","-2.23%"
"Dec 26, 2002","671.89","674.40","679.47","667.10","775.64M","-0.87%"
"Dec 24, 2002","677.82","688.24","692.07","673.98","728.62M","-1.96%"
"Dec 23, 2002","691.38","711.72","713.32","690.23","742.90M","-2.55%"
"Dec 20, 2002","709.44","705.05","712.50","702.62","901.07M","0.03%"
"Dec 18, 2002","709.22","698.75","711.81","695.56","1.24B","0.67%"
"Dec 17, 2002","704.49","703.75","705.56","701.95","1.14B","1.74%"
"Dec 16, 2002","692.42","698.54","700.48","690.81","859.63M","-2.22%"
"Dec 13, 2002","708.13","709.83","711.56","701.56","579.53M","-1.01%"
"Dec 12, 2002","715.38","702.91","715.38","701.60","1.17B","2.40%"
"Dec 11, 2002","698.61","705.26","707.53","695.86","816.29M","-0.55%"
"Dec 10, 2002","702.44","696.65","705.43","695.34","742.22M","-0.94%"
"Dec 09, 2002","709.11","720.22","722.45","705.67","956.29M","-1.25%"
"Dec 06, 2002","718.09","716.13","723.09","712.62","677.45M","-0.65%"
"Dec 05, 2002","722.76","715.73","722.79","708.45","572.61M","1.16%"
"Dec 04, 2002","714.50","724.72","725.25","713.20","675.22M","-3.00%"
"Dec 03, 2002","736.57","730.74","737.70","726.89","924.64M","0.88%"
"Dec 02, 2002","730.16","724.99","731.47","719.95","741.23M","0.74%"
"Nov 29, 2002","724.80","719.46","724.80","713.01","713.33M","1.44%"
"Nov 28, 2002","714.54","719.33","725.60","713.67","795.97M","0.91%"
"Nov 27, 2002","708.07","694.69","709.12","694.51","706.91M","0.83%"
"Nov 26, 2002","702.27","705.94","707.21","697.39","1.45B","-0.51%"
"Nov 25, 2002","705.86","695.48","706.82","694.98","1.49B","1.87%"
"Nov 22, 2002","692.87","703.98","704.38","692.49","737.55M","0.36%"
"Nov 21, 2002","690.38","695.37","699.29","689.86","862.13M","1.23%"
"Nov 20, 2002","682.00","669.18","682.83","666.71","1.13B","1.57%"
"Nov 19, 2002","671.44","663.35","672.70","663.13","1.51B","0.65%"
"Nov 18, 2002","667.13","672.92","678.12","665.63","671.43M","-0.86%"
"Nov 15, 2002","672.95","669.15","673.50","665.34","1.06B","3.19%"
"Nov 14, 2002","652.15","656.41","659.73","650.45","629.58M","-0.26%"
"Nov 13, 2002","653.85","656.13","658.50","646.76","715.43M","-0.09%"
"Nov 12, 2002","654.43","644.67","656.60","643.39","899.48M","-0.51%"
"Nov 11, 2002","657.78","669.16","669.16","654.65","657.79M","-2.53%"
"Nov 08, 2002","674.85","668.06","674.87","664.24","684.55M","-0.94%"
"Nov 07, 2002","681.27","678.76","688.47","674.34","831.30M","-0.19%"
"Nov 06, 2002","682.56","673.94","683.36","672.50","1.26B","2.66%"
"Nov 05, 2002","664.90","672.72","674.65","660.97","1.25B","-1.16%"
"Nov 04, 2002","672.68","661.24","672.68","658.00","1.71B","3.86%"
"Nov 01, 2002","647.65","652.34","657.12","646.15","813.49M","-1.71%"
"Oct 31, 2002","658.92","664.80","670.18","653.11","1.03B","0.14%"
"Oct 30, 2002","658.03","672.43","672.83","651.86","1.34B","-2.25%"
"Oct 29, 2002","673.18","675.09","682.81","672.47","1.63B","-0.73%"
"Oct 28, 2002","678.14","666.96","680.07","664.54","1.23B","3.39%"
"Oct 25, 2002","655.88","646.10","662.32","646.09","1.00B","0.14%"
"Oct 24, 2002","654.98","661.47","666.21","650.70","1.66B","-0.37%"
"Oct 23, 2002","657.43","640.56","657.54","631.24","1.70B","2.84%"
"Oct 22, 2002","639.27","665.54","665.85","632.45","1.08B","-2.05%"
"Oct 21, 2002","652.67","666.51","668.31","652.67","1.61B","-2.70%"
"Oct 18, 2002","670.79","660.67","674.19","657.03","1.15B","4.05%"
"Oct 17, 2002","644.66","633.46","647.79","625.67","1.28B","1.32%"
"Oct 16, 2002","636.25","641.12","641.58","631.37","1.19B","1.06%"
"Oct 15, 2002","629.57","620.76","634.44","613.09","787.29M","2.49%"
"Oct 14, 2002","614.27","604.43","617.16","603.80","579.92M","4.55%"
"Oct 11, 2002","587.51","602.88","604.47","576.49","690.06M","0.59%"
"Oct 10, 2002","584.04","610.68","613.97","584.04","680.11M","-5.79%"
"Oct 09, 2002","619.94","637.01","637.01","618.75","568.19M","-2.35%"
"Oct 08, 2002","634.84","626.09","634.84","623.06","581.09M","1.19%"
"Oct 07, 2002","627.40","644.32","644.32","627.16","605.89M","-3.61%"
"Oct 04, 2002","650.92","642.43","654.70","638.00","777.59M","0.44%"
"Oct 02, 2002","648.10","666.77","666.97","646.45","755.57M","-0.62%"
"Oct 01, 2002","652.13","637.81","652.24","637.77","481.47M","0.88%"
"Sep 30, 2002","646.42","645.28","648.84","639.74","505.72M","-2.61%"
"Sep 27, 2002","663.72","665.20","672.26","660.53","1.08B","0.20%"
"Sep 26, 2002","662.41","672.91","676.42","659.20","624.15M","0.68%"
"Sep 25, 2002","657.96","669.36","669.73","651.93","504.47M","-2.13%"
"Sep 24, 2002","672.28","667.21","677.75","665.98","582.65M","-1.05%"
"Sep 23, 2002","679.43","692.14","693.26","677.17","488.58M","-3.51%"
"Sep 19, 2002","704.12","705.11","715.16","702.02","439.80M","0.04%"
"Sep 18, 2002","703.87","708.06","710.00","699.77","568.57M","-3.15%"
"Sep 17, 2002","726.80","715.16","726.84","709.73","662.84M","3.18%"
"Sep 16, 2002","704.38","721.45","721.71","700.75","839.56M","-1.92%"
"Sep 13, 2002","718.17","726.13","727.43","716.49","1.24B","-2.85%"
"Sep 12, 2002","739.22","725.43","739.22","722.84","688.10M","2.00%"
